lat,lon,suburb,published_suburb
-34.6145,-58.4686,Villa General Mitre,Villa General Mitre
-34.6124,-58.4959,Villa del Parque,Villa del Parque
-34.6063,-58.4123,Balvanera,Balvanera
-34.5514,-58.4989,Saavedra,Saavedra
-34.6128,-58.4133,Balvanera,Balvanera
-34.6123,-58.4371,Caballito,Caballito
-34.6655,-58.4713,Villa Lugano,Villa Lugano
-34.5841,-58.4773,Parque Chas,Parque Chas
-34.5833,-58.4262,Palermo,Palermo
-34.6127,-58.4126,Balvanera,Balvanera
-34.5657,-58.4652,Belgrano,Belgrano
-34.5996,-58.4305,Villa Crespo,Villa Crespo
-34.5773,-58.4843,Villa Urquiza,Villa Urquiza
-34.5991,-58.4122,Almagro,Almagro
-34.5655,-58.4502,Belgrano,Belgrano
-34.6144,-58.4766,Villa Santa Rita,Villa Santa Rita
-34.6286,-58.4542,Flores,Flores
-34.6646,-58.5136,Mataderos,Mataderos
-34.6019,-58.422,Almagro,Almagro
-34.6009,-58.3725,San Nicolás,San Nicolás
-34.5645,-58.4615,Belgrano,Belgrano
-34.606,-58.4299,Almagro,Almagro
-34.9204,-57.9826,La Plata,La Plata
-34.6287,-58.4545,Flores,Flores
-34.5982,-58.43,Villa Crespo,Villa Crespo
-34.5981,-58.409,Balvanera,Balvanera
-34.6029,-58.4666,Villa General Mitre,Villa General Mitre
-34.6239,-58.3786,Constitución,Constitución
-34.598,-58.4492,Villa Crespo,Villa Crespo
-34.5797,-58.4903,Villa Urquiza,Villa Urquiza
-34.6024,-58.4253,Almagro,Almagro
-34.6137,-58.3723,Monserrat,Monserrat
-34.6179,-58.4445,Caballito,Caballito
-34.582,-58.4246,Palermo,Palermo
-34.5878,-58.4398,Palermo,Palermo
-34.6203,-58.424,Almagro,Almagro
-34.566,-58.4572,Belgrano,Belgrano
-34.6114,-58.421,Almagro,Almagro
-34.5958,-58.4178,Palermo,Palermo
-34.5542,-58.4574,Belgrano,Belgrano
-34.6264,-58.5138,Villa Luro,Villa Luro
-34.5848,-58.4386,Palermo,Palermo
-34.5909,-58.5073,Villa Devoto,Villa Devoto
-34.606,-58.4299,Almagro,Almagro
-34.6042,-58.4117,Balvanera,Balvanera
-34.6022,-58.3977,Balvanera,Balvanera
-34.5902,-58.4087,Recoleta,Recoleta
-34.6481,-58.526,Liniers,Liniers
-34.604,-58.4272,Almagro,Almagro
-34.6006,-58.4862,Villa del Parque,Villa del Parque
-34.6153,-58.4652,Villa General Mitre,Villa General Mitre
-34.6096,-58.3627,Puerto Madero,Puerto Madero
-32.9482,-60.6687,Echesortu,Echesortu
-34.6216,-58.4029,San Cristóbal,San Cristóbal
-34.5975,-58.4198,Palermo,Palermo
-34.62,-58.365,Puerto Madero,Puerto Madero
-34.638,-58.3639,La Boca,La Boca
-34.6055,-58.4303,Almagro,Almagro
-34.5891,-58.422,Palermo,Palermo
-34.6222,-58.5047,Monte Castro,Monte Castro
-34.6037,-58.3816,San Nicolás,San Nicolás
-34.6122,-58.4845,Villa Santa Rita,Villa Santa Rita
-34.6196,-58.4398,Caballito,Caballito
-34.6082,-58.421,Almagro,Almagro
-32.961,-60.6273,República de la Sexta,República de la Sexta
-34.5472,-58.4699,Saavedra,Saavedra
-34.5879,-58.4936,Agronomía,Agronomía
-34.5963,-58.4228,Palermo,Palermo
-34.5835,-58.4028,Recoleta,Recoleta
-34.6473,-58.4938,Mataderos,Mataderos
-34.6062,-58.458,Caballito,Caballito
-34.6053,-58.4246,Almagro,Almagro
-34.618,-58.3608,Puerto Madero,Puerto Madero
-34.6074,-58.4173,Almagro,Almagro
-34.9229,-57.9365,La Plata,La Plata
-34.6232,-58.5117,Monte Castro,Monte Castro
-34.6224,-58.3742,San Telmo,San Telmo
-34.599,-58.5187,Villa Devoto,Villa Devoto
-34.6038,-58.4846,Villa del Parque,Villa del Parque
-34.6173,-58.5014,Monte Castro,Monte Castro
-34.572,-58.4459,Colegiales,Colegiales
-34.5695,-58.4443,Palermo,Palermo
-34.5501,-58.4706,Saavedra,Saavedra
-34.612,-58.4241,Almagro,Almagro
-34.923,-57.9403,La Plata,La Plata
-34.6403,-58.4236,Nueva Pompeya,Nueva Pompeya
-34.6317,-58.3629,La Boca,La Boca
-34.5532,-58.4726,Núñez,Núñez
-34.6003,-58.41,Balvanera,Balvanera
-34.5783,-58.4337,Palermo,Palermo
-34.5966,-58.3807,Retiro,Retiro
-34.603,-58.4333,Caballito,Caballito
-34.6032,-58.4343,Caballito,Caballito
-34.5973,-58.4455,Villa Crespo,Villa Crespo
-34.5905,-58.4223,Palermo,Palermo
-34.9178,-57.9734,La Plata,La Plata
-34.5984,-58.4821,Villa del Parque,Villa del Parque
-34.5651,-58.4675,Belgrano,Belgrano
-34.6239,-58.4453,Caballito,Caballito
-32.9475,-60.6655,Nuestra Señora de Lourdes,Nuestra Señora de Lourdes
-34.6105,-58.4432,Caballito,Caballito
-34.5808,-58.4137,Palermo,Palermo
-34.58,-58.43,Palermo,Palermo
-34.6027,-58.394,Balvanera,Balvanera
-34.6043,-58.4029,Balvanera,Balvanera
-34.9144,-57.9526,La Plata,La Plata
-34.8995,-57.969,Tolosa,Tolosa
-34.5956,-58.428,Villa Crespo,Villa Crespo
-34.629,-58.4373,Parque Chacabuco,Parque Chacabuco
-34.6051,-58.4246,Almagro,Almagro
-34.6012,-58.4426,Villa Crespo,Villa Crespo
-34.6097,-58.3995,Balvanera,Balvanera
-34.5543,-58.4577,Belgrano,Belgrano
-34.6173,-58.445,Caballito,Caballito
-34.5867,-58.4096,Palermo,Palermo
-34.5804,-58.4349,Palermo,Palermo
-34.5752,-58.4481,Colegiales,Colegiales
-34.602,-58.4349,Villa Crespo,Villa Crespo
-34.6099,-58.4305,Caballito,Caballito
-34.5903,-58.4236,Palermo,Palermo
-34.5622,-58.4481,Belgrano,Belgrano
-34.5599,-58.482,Coghlan,Coghlan
-34.6039,-58.4057,Balvanera,Balvanera
-34.5795,-58.439,Palermo,Palermo
-34.6037,-58.3816,San Nicolás,San Nicolás
-34.5559,-58.4534,Belgrano,Belgrano
-34.5999,-58.3763,San Nicolás,San Nicolás
-34.6172,-58.3977,Balvanera,Balvanera
-34.552,-58.4687,Núñez,Núñez
-34.5787,-58.4574,Chacarita,Chacarita
-34.6053,-58.4246,Almagro,Almagro
-34.5959,-58.3962,Recoleta,Recoleta
-34.6293,-58.4735,Flores,Flores
-34.5522,-58.4827,Saavedra,Saavedra
-34.6089,-58.4276,Almagro,Almagro
-34.5991,-58.4258,Almagro,Almagro
-34.5776,-58.4723,Villa Ortúzar,Villa Ortúzar
-34.6322,-58.4676,Flores,Flores
-34.5757,-58.4333,Palermo,Palermo
-34.5796,-58.4333,Palermo,Palermo
-34.5557,-58.4627,Belgrano,Belgrano
-34.6211,-58.4217,Almagro,Almagro
-34.6864,-58.4594,Villa Lugano,Villa Lugano
-34.6157,-58.45,Caballito,Caballito
-34.6059,-58.4144,Almagro,Almagro
-34.6102,-58.4735,Villa General Mitre,Villa General Mitre
-34.6252,-58.4257,Boedo,Boedo
-34.6275,-58.4067,San Cristóbal,San Cristóbal
-34.597,-58.3858,Retiro,Retiro
-34.5795,-58.4534,Colegiales,Colegiales
-34.6125,-58.4789,Villa Santa Rita,Villa Santa Rita
-34.601,-58.4255,Almagro,Almagro
-34.6014,-58.4301,Almagro,Almagro
-34.5874,-58.3973,Recoleta,Recoleta
-34.6123,-58.4229,Almagro,Almagro
-34.6108,-58.362,Puerto Madero,Puerto Madero
-34.6119,-58.4791,Villa Santa Rita,Villa Santa Rita
-34.6192,-58.4998,Monte Castro,Monte Castro
-34.5825,-58.4088,Palermo,Palermo
-34.6247,-58.3823,Constitución,Constitución
-34.6122,-58.4194,Almagro,Almagro
-34.5993,-58.4687,La Paternal,La Paternal
-34.6461,-58.5057,Liniers,Liniers
-34.5614,-58.4645,Belgrano,Belgrano
-34.5941,-58.4133,Recoleta,Recoleta
-34.6069,-58.3955,Balvanera,Balvanera
-34.6093,-58.4798,Villa Santa Rita,Villa Santa Rita
-34.5895,-58.4067,Recoleta,Recoleta
-34.9188,-58.0233,Barrio Las Quintas,Barrio Las Quintas
-34.581,-58.4136,Palermo,Palermo
-34.6082,-58.421,Almagro,Almagro
-34.598,-58.4007,Recoleta,Recoleta
-34.6446,-58.465,Flores,Flores
-34.6124,-58.4237,Almagro,Almagro
-34.6393,-58.4992,Villa Luro,Villa Luro
-34.6123,-58.4418,Caballito,Caballito
-34.5869,-58.4098,Palermo,Palermo
-34.6076,-58.438,Caballito,Caballito
-34.5981,-58.4165,Almagro,Almagro
-34.6117,-58.4196,Almagro,Almagro
-34.5548,-58.4636,Núñez,Núñez
-34.5685,-58.4878,Villa Urquiza,Villa Urquiza
-34.6108,-58.3804,Monserrat,Monserrat
-34.6207,-58.3987,San Cristóbal,San Cristóbal
-34.587,-58.4086,Recoleta,Recoleta
-34.6121,-58.4932,Villa del Parque,Villa del Parque
-34.6289,-58.3878,Constitución,Constitución
-34.9092,-57.9664,La Plata,La Plata
-34.5914,-58.4261,Palermo,Palermo
-34.643,-58.5109,Liniers,Liniers
-34.5978,-58.4409,Villa Crespo,Villa Crespo
-34.5809,-58.4101,Palermo,Palermo
-34.6448,-58.497,Mataderos,Mataderos
-34.6055,-58.4303,Almagro,Almagro
-34.5842,-58.4125,Palermo,Palermo
-34.6007,-58.4298,Almagro,Almagro
-34.5938,-58.428,Palermo,Palermo
-34.635,-58.4075,Parque Patricios,Parque Patricios
-34.579,-58.4243,Palermo,Palermo
-34.6055,-58.429,Almagro,Almagro
-34.5504,-58.4616,Núñez,Núñez
-34.6147,-58.4043,Balvanera,Balvanera
-34.6175,-58.3756,San Telmo,San Telmo
-34.619,-58.4619,Flores,Flores
-34.6038,-58.418,Almagro,Almagro
-34.5805,-58.465,Villa Ortúzar,Villa Ortúzar
-34.6016,-58.4341,Villa Crespo,Villa Crespo
-34.6328,-58.4616,Flores,Flores
-34.8927,-57.9562,La Plata,La Plata
-34.9211,-57.9481,La Plata,La Plata
-34.6277,-58.4303,Parque Chacabuco,Parque Chacabuco
-34.5848,-58.4071,Recoleta,Recoleta
-34.6121,-58.401,Balvanera,Balvanera
-34.5891,-58.4226,Palermo,Palermo
-34.6404,-58.5156,Liniers,Liniers
-34.6403,-58.4236,Nueva Pompeya,Nueva Pompeya
-34.5735,-58.4431,Colegiales,Colegiales
-34.5806,-58.4111,Palermo,Palermo
-32.9475,-60.6655,Nuestra Señora de Lourdes,Nuestra Señora de Lourdes
-34.6418,-58.374,Barracas,Barracas
-34.6009,-58.372,San Nicolás,San Nicolás
-34.6128,-58.4133,Balvanera,Balvanera
-34.5853,-58.4443,Chacarita,Chacarita
-34.5431,-58.4813,Saavedra,Saavedra
-34.5892,-58.3962,Recoleta,Recoleta
-34.6224,-58.4592,Flores,Flores
-34.6173,-58.3961,Balvanera,Balvanera
-34.5884,-58.4068,Recoleta,Recoleta
-34.6093,-58.4431,Caballito,Caballito
-34.6059,-58.4513,Villa Crespo,Villa Crespo
-34.5963,-58.4116,Recoleta,Recoleta
-34.6014,-58.4301,Almagro,Almagro
-34.6136,-58.3909,Monserrat,Monserrat
-34.5648,-58.456,Belgrano,Belgrano
-34.647,-58.5245,Liniers,Liniers
-34.5847,-58.4426,Palermo,Palermo
-34.6151,-58.4803,Villa Santa Rita,Villa Santa Rita
-34.5938,-58.5038,Villa Devoto,Villa Devoto
-34.5957,-58.4476,Villa Crespo,Villa Crespo
-34.5677,-58.4589,Belgrano,Belgrano
-34.588,-58.4201,Palermo,Palermo
-34.6298,-58.436,Parque Chacabuco,Parque Chacabuco
-34.6124,-58.4788,Villa Santa Rita,Villa Santa Rita
-34.5785,-58.43,Palermo,Palermo
-34.6147,-58.4685,Villa General Mitre,Villa General Mitre
-34.5799,-58.4723,Villa Ortúzar,Villa Ortúzar
-34.6088,-58.4305,Caballito,Caballito
-34.5457,-58.4759,Saavedra,Saavedra
-34.6101,-58.4059,Balvanera,Balvanera
-34.6206,-58.4797,Villa Santa Rita,Villa Santa Rita
-34.6018,-58.3911,San Nicolás,San Nicolás
-34.598,-58.4188,Almagro,Almagro
-34.5921,-58.4094,Recoleta,Recoleta
-34.5968,-58.4361,Villa Crespo,Villa Crespo
-34.5798,-58.4716,Villa Ortúzar,Villa Ortúzar
-34.6305,-58.4417,Parque Chacabuco,Parque Chacabuco
-34.5675,-58.4564,Belgrano,Belgrano
-34.5813,-58.4314,Palermo,Palermo
-34.5926,-58.3929,Recoleta,Recoleta
-34.5691,-58.4368,Palermo,Palermo
-34.5563,-58.4684,Núñez,Núñez
-34.6002,-58.4527,Villa Crespo,Villa Crespo
-34.6166,-58.4829,Villa Santa Rita,Villa Santa Rita
-34.5898,-58.4207,Palermo,Palermo
-34.6374,-58.3617,La Boca,La Boca
-34.6016,-58.4341,Villa Crespo,Villa Crespo
-34.5908,-58.4047,Recoleta,Recoleta
-34.6089,-58.4033,Balvanera,Balvanera
-34.5942,-58.4025,Recoleta,Recoleta
-34.594,-58.4993,Agronomía,Agronomía
-34.624,-58.4608,Flores,Flores
-34.6009,-58.436,Villa Crespo,Villa Crespo
-34.6171,-58.4672,Flores,Flores
-34.5571,-58.4693,Núñez,Núñez
-34.6199,-58.5258,Villa Real,Villa Real
-34.5864,-58.4775,Parque Chas,Parque Chas
-34.6059,-58.4266,Almagro,Almagro
-34.5969,-58.4405,Villa Crespo,Villa Crespo
-34.5695,-58.4329,Palermo,Palermo
-34.5973,-58.4455,Villa Crespo,Villa Crespo
-34.5803,-58.425,Palermo,Palermo
-34.5979,-58.4424,Villa Crespo,Villa Crespo
-34.8973,-57.9572,La Plata,La Plata
-34.5703,-58.4482,Colegiales,Colegiales
-34.6054,-58.398,Balvanera,Balvanera
-34.5929,-58.4005,Recoleta,Recoleta
-34.5889,-58.4075,Recoleta,Recoleta
-34.5611,-58.4625,Belgrano,Belgrano
-34.6037,-58.3846,San Nicolás,San Nicolás
-34.6241,-58.4054,San Cristóbal,San Cristóbal
-34.6255,-58.404,San Cristóbal,San Cristóbal
-34.5945,-58.4428,Villa Crespo,Villa Crespo
-34.6125,-58.4484,Caballito,Caballito
-34.582,-58.432,Palermo,Palermo
-34.5598,-58.4492,Belgrano,Belgrano
-34.6339,-58.3755,Barracas,Barracas
-34.5941,-58.4058,Recoleta,Recoleta
-34.6324,-58.5247,Versalles,Versalles
-34.6342,-58.4799,Floresta,Floresta
-34.5739,-58.4339,Palermo,Palermo
-34.6124,-58.4566,Caballito,Caballito
-34.6149,-58.4259,Almagro,Almagro
-34.5949,-58.4077,Recoleta,Recoleta
-34.5819,-58.4547,Chacarita,Chacarita
-34.5737,-58.4731,Villa Urquiza,Villa Urquiza
-34.6233,-58.5118,Monte Castro,Monte Castro
-34.5743,-58.4325,Palermo,Palermo
-34.6104,-58.454,Caballito,Caballito
-34.6325,-58.5217,Versalles,Versalles
-34.5824,-58.4138,Palermo,Palermo
-34.6207,-58.3618,Puerto Madero,Puerto Madero
-34.6056,-58.4898,Villa del Parque,Villa del Parque
-34.6296,-58.4947,Vélez Sarsfield,Vélez Sarsfield
-34.586,-58.4137,Palermo,Palermo
-34.5573,-58.4456,Belgrano,Belgrano
-34.601,-58.4255,Almagro,Almagro
-34.5893,-58.5175,Villa Devoto,Villa Devoto
-34.5685,-58.4315,Palermo,Palermo
-34.5648,-58.4399,Palermo,Palermo
-34.5973,-58.4453,Villa Crespo,Villa Crespo
-34.6259,-58.4405,Caballito,Caballito
-34.5929,-58.3859,Retiro,Retiro
-34.5973,-58.4455,Villa Crespo,Villa Crespo
-34.5888,-58.4203,Palermo,Palermo
-34.5642,-58.4591,Belgrano,Belgrano
-34.6185,-58.44,Caballito,Caballito
-34.5674,-58.4745,Villa Urquiza,Villa Urquiza
-34.6075,-58.4005,Balvanera,Balvanera
-34.6158,-58.4994,Monte Castro,Monte Castro
-34.5626,-58.4738,Coghlan,Coghlan
-34.5971,-58.3903,Recoleta,Recoleta
-34.5689,-58.4522,Colegiales,Colegiales
-34.6024,-58.4365,Villa Crespo,Villa Crespo
-34.9209,-57.953,La Plata,La Plata
-34.5556,-58.4388,Belgrano,Belgrano
-34.5968,-58.4216,Palermo,Palermo
-34.5741,-58.4803,Villa Urquiza,Villa Urquiza
-34.6276,-58.4095,San Cristóbal,San Cristóbal
-34.6083,-58.4815,Villa del Parque,Villa del Parque
-34.5981,-58.4165,Almagro,Almagro
-34.6161,-58.3915,Monserrat,Monserrat
-34.6033,-58.4183,Almagro,Almagro
-34.5947,-58.404,Recoleta,Recoleta
-34.5799,-58.4723,Villa Ortúzar,Villa Ortúzar
-34.6298,-58.5043,Villa Luro,Villa Luro
-34.6321,-58.3986,Parque Patricios,Parque Patricios
-34.592,-58.4112,Recoleta,Recoleta
-34.6235,-58.4918,Floresta,Floresta
-34.5761,-58.4347,Palermo,Palermo
-34.6001,-58.403,Balvanera,Balvanera
-34.5548,-58.4496,Belgrano,Belgrano
-34.6035,-58.4146,Almagro,Almagro
-34.5457,-58.4803,Saavedra,Saavedra
-34.6037,-58.431,Almagro,Almagro
-34.5977,-58.4393,Villa Crespo,Villa Crespo
-34.5407,-58.469,Núñez,Núñez
-34.5728,-58.4519,Colegiales,Colegiales
-34.5899,-58.4063,Recoleta,Recoleta
-34.6145,-58.4982,Monte Castro,Monte Castro
-34.6265,-58.4564,Flores,Flores
-34.5977,-58.4161,Palermo,Palermo
-34.5582,-58.4782,Coghlan,Coghlan
-34.5986,-58.4427,Villa Crespo,Villa Crespo
-34.6067,-58.4429,Caballito,Caballito
-34.5855,-58.4497,Chacarita,Chacarita
-34.6499,-58.483,Parque Avellaneda,Parque Avellaneda
-34.6291,-58.4104,San Cristóbal,San Cristóbal
-34.5972,-58.4089,Recoleta,Recoleta
-34.5741,-58.4405,Palermo,Palermo
-34.5873,-58.4137,Palermo,Palermo
-34.5782,-58.4846,Villa Urquiza,Villa Urquiza
-34.5919,-58.4296,Palermo,Palermo
-34.6148,-58.4338,Caballito,Caballito
-34.5945,-58.3924,Recoleta,Recoleta
-34.5948,-58.4273,Palermo,Palermo
-34.6064,-58.4932,Villa del Parque,Villa del Parque
-34.5594,-58.4824,Coghlan,Coghlan
-34.5861,-58.4163,Palermo,Palermo
-34.6031,-58.4378,Villa Crespo,Villa Crespo
-34.6138,-58.4778,Villa Santa Rita,Villa Santa Rita
-34.5651,-58.4867,Villa Urquiza,Villa Urquiza
-34.569,-58.4579,Belgrano,Belgrano
-34.6051,-58.4308,Almagro,Almagro
-34.6116,-58.4466,Caballito,Caballito
-34.5974,-58.4475,Villa Crespo,Villa Crespo
-34.6133,-58.3625,Puerto Madero,Puerto Madero
-34.6021,-58.4367,Villa Crespo,Villa Crespo
-34.5953,-58.4281,Palermo,Palermo
-34.6012,-58.414,Almagro,Almagro
-34.6026,-58.4661,Villa General Mitre,Villa General Mitre
-34.5472,-58.4673,Núñez,Núñez
-34.6432,-58.3739,Barracas,Barracas
-34.5544,-58.4582,Belgrano,Belgrano
-34.5979,-58.4295,Villa Crespo,Villa Crespo
-34.5913,-58.4472,Chacarita,Chacarita
-34.8901,-57.9761,Tolosa,Tolosa
-34.6086,-58.4175,Almagro,Almagro
-34.6116,-58.4659,Villa General Mitre,Villa General Mitre
-34.6454,-58.3813,Barracas,Barracas
-34.5918,-58.403,Recoleta,Recoleta
-34.5725,-58.4329,Palermo,Palermo
-34.5779,-58.4312,Palermo,Palermo
-34.5793,-58.4558,Chacarita,Chacarita
-34.6219,-58.422,Boedo,Boedo
-34.5938,-58.4434,Villa Crespo,Villa Crespo
-34.6401,-58.5013,Villa Luro,Villa Luro
-34.6017,-58.4303,Almagro,Almagro
-34.5528,-58.4553,Belgrano,Belgrano
-34.5978,-58.4409,Villa Crespo,Villa Crespo
-34.6296,-58.4413,Parque Chacabuco,Parque Chacabuco
-34.6032,-58.4666,Villa General Mitre,Villa General Mitre
-34.6214,-58.4202,Boedo,Boedo
-34.6387,-58.4986,Villa Luro,Villa Luro
-32.9666,-60.648,Abasto,Abasto
-34.6038,-58.418,Almagro,Almagro
-34.6215,-58.4036,San Cristóbal,San Cristóbal
-34.6237,-58.4343,Caballito,Caballito
-34.5584,-58.4542,Belgrano,Belgrano
-34.6082,-58.421,Almagro,Almagro
-34.6183,-58.4454,Caballito,Caballito
-34.6037,-58.3816,San Nicolás,San Nicolás
-34.5869,-58.3964,Recoleta,Recoleta
-34.6223,-58.4249,Boedo,Boedo
-34.5859,-58.4486,Chacarita,Chacarita
-34.6084,-58.4071,Balvanera,Balvanera
-34.6443,-58.4936,Parque Avellaneda,Parque Avellaneda
-34.9243,-57.96,La Plata,La Plata
-34.6171,-58.426,Almagro,Almagro
-34.6013,-58.4331,Villa Crespo,Villa Crespo
-34.5891,-58.4226,Palermo,Palermo
-34.5676,-58.4548,Colegiales,Colegiales
-34.6299,-58.5063,Villa Luro,Villa Luro
-34.5679,-58.4494,Colegiales,Colegiales
-34.5793,-58.4558,Chacarita,Chacarita
-34.6271,-58.4442,Caballito,Caballito
-34.6176,-58.4457,Caballito,Caballito
-34.5793,-58.4558,Chacarita,Chacarita
-34.5889,-58.4483,Chacarita,Chacarita
-34.6273,-58.4309,Caballito,Caballito
-34.6039,-58.4057,Balvanera,Balvanera
-34.93,-57.9556,La Plata,La Plata
-34.9198,-57.9658,La Plata,La Plata
-34.6115,-58.3903,Monserrat,Monserrat
-34.5843,-58.4969,Villa Pueyrredón,Villa Pueyrredón
-34.6347,-58.5016,Villa Luro,Villa Luro
-34.587,-58.4502,Chacarita,Chacarita
-34.6136,-58.4157,Almagro,Almagro
-34.5793,-58.4558,Chacarita,Chacarita
-34.6021,-58.3896,San Nicolás,San Nicolás
-34.6246,-58.4742,Flores,Flores
-34.6039,-58.411,Balvanera,Balvanera
-34.6043,-58.4029,Balvanera,Balvanera
-34.6115,-58.4744,Villa General Mitre,Villa General Mitre
-34.5984,-58.4329,Villa Crespo,Villa Crespo
-34.5572,-58.4596,Belgrano,Belgrano
-34.5966,-58.435,Villa Crespo,Villa Crespo
-34.6037,-58.4421,Villa Crespo,Villa Crespo
-34.5662,-58.463,Belgrano,Belgrano
-34.5832,-58.4048,Palermo,Palermo
-34.5607,-58.4539,Belgrano,Belgrano
-34.6246,-58.3739,San Telmo,San Telmo
-34.6208,-58.4551,Caballito,Caballito
-34.5934,-58.4422,Villa Crespo,Villa Crespo
-34.5954,-58.4041,Recoleta,Recoleta
-34.6017,-58.3893,San Nicolás,San Nicolás
-34.5836,-58.4555,Chacarita,Chacarita
-34.6048,-58.419,Almagro,Almagro
-34.6044,-58.4518,Villa Crespo,Villa Crespo
-34.9126,-57.9471,La Plata,La Plata
-34.5655,-58.4739,Coghlan,Coghlan
-34.6123,-58.4056,Balvanera,Balvanera
-34.5645,-58.4395,Palermo,Palermo
-34.6841,-58.468,Villa Lugano,Villa Lugano
-34.5979,-58.4855,Villa del Parque,Villa del Parque
-34.6233,-58.4071,San Cristóbal,San Cristóbal
-34.5744,-58.4487,Colegiales,Colegiales
-34.5564,-58.4641,Belgrano,Belgrano
-34.5669,-58.4541,Belgrano,Belgrano
-34.6255,-58.4043,San Cristóbal,San Cristóbal
-34.631,-58.4202,Boedo,Boedo
-34.5691,-58.4536,Colegiales,Colegiales
-34.5735,-58.4782,Villa Urquiza,Villa Urquiza
-34.6011,-58.4381,Villa Crespo,Villa Crespo
-34.5956,-58.4477,Villa Crespo,Villa Crespo
-34.6175,-58.4042,Balvanera,Balvanera
-34.6282,-58.4297,Parque Chacabuco,Parque Chacabuco
-34.6121,-58.3987,Balvanera,Balvanera
-34.6091,-58.3872,Monserrat,Monserrat
-34.6087,-58.4464,Caballito,Caballito
-34.923,-57.9672,La Plata,La Plata
-34.603,-58.4242,Almagro,Almagro
-34.9248,-57.9431,La Plata,La Plata
-34.5816,-58.4695,Villa Ortúzar,Villa Ortúzar
-34.5828,-58.4441,Palermo,Palermo
-34.5843,-58.4181,Palermo,Palermo
-34.6009,-58.4725,La Paternal,La Paternal
-34.5977,-58.4158,Recoleta,Recoleta
-34.562,-58.4612,Belgrano,Belgrano
-34.6106,-58.3604,Puerto Madero,Puerto Madero
-34.6272,-58.3632,La Boca,La Boca
-34.5937,-58.4074,Recoleta,Recoleta
-34.6622,-58.4846,Villa Lugano,Villa Lugano
-34.5822,-58.4686,Villa Ortúzar,Villa Ortúzar
-34.5613,-58.459,Belgrano,Belgrano
-34.5988,-58.433,Villa Crespo,Villa Crespo
-34.6099,-58.4305,Caballito,Caballito
-34.5858,-58.424,Palermo,Palermo
-34.6144,-58.3746,Monserrat,Monserrat
-34.6262,-58.45,Caballito,Caballito
-34.6021,-58.4322,Almagro,Almagro
-34.6033,-58.4194,Almagro,Almagro
-34.5814,-58.4427,Palermo,Palermo
-33.081,-68.4681,Distrito Ciudad de San Martín,Distrito Ciudad de San Martín
-34.5829,-58.4514,Chacarita,Chacarita
-34.9394,-57.9276,Barrio Monasterio,Barrio Monasterio
-34.6207,-58.4299,Caballito,Caballito
-34.6022,-58.4224,Almagro,Almagro
-34.6046,-58.4206,Almagro,Almagro
-34.6143,-58.4192,Almagro,Almagro
-34.6123,-58.361,Puerto Madero,Puerto Madero
-34.6023,-58.4556,Villa Crespo,Villa Crespo
-32.937,-60.671,Luis Agote,Luis Agote
-34.6214,-58.3717,San Telmo,San Telmo
-32.9623,-60.655,Abasto,Abasto
-34.6055,-58.4303,Almagro,Almagro
-34.6374,-58.5267,Liniers,Liniers
-34.5504,-58.4616,Núñez,Núñez
-34.6043,-58.4029,Balvanera,Balvanera
-34.6187,-58.4411,Caballito,Caballito
-34.6006,-58.4072,Balvanera,Balvanera
-34.5924,-58.4676,La Paternal,La Paternal
-34.5709,-58.443,Colegiales,Colegiales
-34.6143,-58.3957,Balvanera,Balvanera
-34.6816,-58.4655,Villa Lugano,Villa Lugano
-34.601,-58.4331,Villa Crespo,Villa Crespo
-34.5712,-58.4307,Palermo,Palermo
-34.6159,-58.4406,Caballito,Caballito
-34.5843,-58.4181,Palermo,Palermo
-34.6032,-58.4328,Almagro,Almagro
-34.6218,-58.4375,Caballito,Caballito
-34.5717,-58.4322,Palermo,Palermo
-34.5834,-58.4338,Palermo,Palermo
-34.634,-58.4327,Parque Chacabuco,Parque Chacabuco
-34.5858,-58.4309,Palermo,Palermo
-34.5776,-58.4952,Villa Urquiza,Villa Urquiza
-34.5889,-58.4419,Chacarita,Chacarita
-34.6059,-58.4513,Villa Crespo,Villa Crespo
-34.5985,-58.4391,Villa Crespo,Villa Crespo
-34.6025,-58.4368,Villa Crespo,Villa Crespo
-34.5573,-58.4456,Belgrano,Belgrano
-34.9335,-57.9782,La Plata,La Plata
-34.6393,-58.5238,Liniers,Liniers
-34.5947,-58.3864,Retiro,Retiro
-34.5461,-58.4868,Saavedra,Saavedra
-34.5891,-58.4226,Palermo,Palermo
-34.5803,-58.425,Palermo,Palermo
-34.5702,-58.4419,Palermo,Palermo
-34.5993,-58.484,Villa del Parque,Villa del Parque
-34.6027,-58.418,Almagro,Almagro
-34.6012,-58.4716,La Paternal,La Paternal
-34.6148,-58.3986,Balvanera,Balvanera
-34.5776,-58.4895,Villa Urquiza,Villa Urquiza
-34.5716,-58.4483,Colegiales,Colegiales
-34.6038,-58.418,Almagro,Almagro
-34.5401,-58.474,Núñez,Núñez
-34.6212,-58.4832,Villa Santa Rita,Villa Santa Rita
-32.9536,-60.6419,Martin,Martin
-34.6366,-58.4607,Flores,Flores
-34.5634,-58.4425,Belgrano,Belgrano
-34.5933,-58.4047,Recoleta,Recoleta
-34.582,-58.4056,Palermo,Palermo
-34.5906,-58.3873,Recoleta,Recoleta
-34.6018,-58.4216,Almagro,Almagro
-34.6039,-58.4314,Almagro,Almagro
